店名,地區,地址,電話,ID,類別
S2 Kitchen,中環,威靈頓街51號地下A舖 (店舖與藍店S2 鐵板燒沒有任何關係),28858803,891,日式
ULURU,灣仔,春園街1-11號春暉大廈1樓,2366 6448,892,Cafe
沐白小農 尖沙咀店,尖沙咀,寶勒巷3-7A號萬事昌廣場地下2/3/5號舖,36195166 (自取/外送電話),893,飲品
御茶,長沙灣,昌華街41-51號昌暉大廈地下,3460 2049,894,飲品
清玉,沙田,石門安群街3號京瑞廣場1期1樓176號舖,23523080,895,飲品
心事如塵茶食亭,上環,皇后大道中255號曼哈頓大廈地下G01B號舖,27841882,896,飲品
Cup of Joe by coffietics,中環,德輔道中141號中保集團大廈地下C2A-C2B號舖 (管理處旁),2786 9711,897,飲品
小糖鈕,尖沙咀,堪富利士道6-6A號3樓,97040000,898,Cafe
Chroma,荃灣,沙咀道26-38號匯力工業中心15樓1517室,96141183 (WhatsApp),899,餅店
Bakerie.C,觀塘,興業街14號永興工業大廈6樓C9A號舖,66973403,900,餅店
賞茶,大角咀,海庭道18號奧海城二期G樓G07號舖,34682996,901,飲品
賞茶,沙田,瀝源街6號瀝源廣場2樓217號舖,26880130,902,飲品
賞茶,大埔,安邦路9號大埔超級城A區地下018B號舖,31019188,903,飲品
賞茶,太古,康怡廣場北座地下G13號舖,21140946,904,飲品
賞茶,將軍澳,唐德街9號將軍澳中心1樓137A號舖,23115699,905,飲品
賞茶,屯門,屯隆街2號屯門時代廣場南翼2樓6號舖,31011929,906,飲品
E Molto Buono,銅鑼灣,霎西街28號必發商業大廈2樓,34210063,907,飲品
Hokahoka,尖沙咀,麼地道63號好時中心51-52號舖,2366 1784,908,日式
Dessert@Desert,馬鞍山,寧泰路31號錦泰商場地下15號舖,N/A,909,甜品
趣意廚,長沙灣,順寧道483號順景華庭地下4號舖,23232680,910,西式
Thai-ger,荔枝角,長義街9號D2 Place 1期1樓101號舖,23111520,911,泰式
琉金穗月,石硤尾,白田街30號賽馬會創意藝術中心1樓05室,24088255,912,Cafe
Food Garden,荔枝角,長義街9號D2 Place 3樓303-304舖,2868 9155,913,西式
Felice Cafe & Pasta,銅鑼灣,希雲街12號地舖,37092571,914,西式
鮨一日本料理,尖沙咀,厚福街12號藍馬商業大廈18樓,37059227,915,日式
鮨一日本料理,大埔,翠怡街3號翠怡花園B座16號舖,26566634,916,日式
牧羊少年咖啡館,將軍澳,寶康路105-107號香港單車館地下G53號舖,26327107,917,Cafe
牧羊少年咖啡．慢遞館,沙田,文林路1號香港文化博物館地下G6號舖,27062267,918,Cafe
牧羊少年咖啡．茶．酒館,太子,白楊街27-29號嘉安大廈地下1號舖,27790559,919,Cafe
牧羊少年創意咖啡館 by GaBee.,尖沙咀,河內道18號K11購物藝術館B2樓27號舖,27419371,920,Cafe
牧羊少年咖啡．茶．酒館,葵芳,興寧路12號葵青劇院地下2號舖,24395669,921,Cafe
五勺,尖沙咀,諾士佛臺1號6樓,26876565,922,日式
壹窩鍋火鍋專門店,長沙灣,順寧道61號地下,51617617,923,火鍋
Little Fresh Cafe & Bar,旺角,登打士街36號恆威商業中心18樓,39043889,924,酒吧
竹月亭,粉嶺,聯和墟和泰街55號泰昌樓地舖,27766608,925,日式
共度一燒,大埔,安慈路3號翠屏花園地下1號舖,23463600,926,串燒
標記樂園潮州粉麵餐廳,深水埗,福華街149號地舖,90691493,927,港式/ 茶餐廳
浮島食屋,長沙灣,順寧道50號東寶閣地下6號舖,67731228,928,Cafe
am.pm,油麻地,彌敦道560譽發廣場地下B舖,2725 4318,929,甜品
巴巴站 BaBa's Station,荃灣,海壩街81號地舖,26084270,930,印度菜
魚一壽司,元朗,教育路68號兆豐樓地下7號舖,24852121,931,日式
Snow Sandwich,佐敦,彌敦道322-326號百樂大廈地下D1號舖,68089161,932,小食
發記,上水,石湖墟市政大廈2樓,26706239,933,港式/ 茶餐廳
天恩健康素食,荃灣,西樓角路荃昌中心昌安大廈1樓45/62號舖,24996381,934,素食
梅光軒 登龍街店,銅鑼灣,登龍街44號登輝大廈地下,34898078,935,日式
梅光軒 希慎店,銅鑼灣,軒尼詩道500號希慎廣場B2層Jasons•Food & Living內,28703072,936,日式
榮少喇沙,天水圍,天靖街3號天盛商場天盛街市M415號舖,34279226,937,星馬菜
東橋餐廳,筲箕灣,筲箕灣道312-322號地下,29159330,938,日式
Cafe Relay,灣仔,大王東街明仁里3號地下,28276366,939,Cafe
燒邦海鮮私房菜,天后,電氣道74-78號金基大廈地下3B舖,96626831,940,串燒
豬仔糖水,土瓜灣,北帝街31號地下,23313994,941,甜品
堤諾比薩 Tino's Pizza Cafe,深水埗,欽州街94號黃金中心地下7-10號舖,27299818,942,西式
甘露甜品,土瓜灣,美景街 50 號,23633835,943,甜品
潮成園手打魚蛋大王,旺角,通菜街109號地舖,27841898,944,港式/ 茶餐廳
老馮茶居,元朗,大棠路66號地舖,26598826,945,港式/ 茶餐廳
sensory ZERO,銅鑼灣,禮頓道77號禮頓中心2樓L1號舖,23866061,946,西式
616麥子,尖沙咀,赫德道4號The Hart 1樓,90374146,947,火鍋
龍門冰室,荃灣,路德圍8號地下,24134778,948,港式/ 茶餐廳
荳子 Beans,荃灣,海壩街99號地下,27777006,949,西式
荳子 Beans The Backyard,將軍澳,唐賢街9號PopCorn商場1樓F95號舖,27777009,950,西式
荳子 Beans The Greenhouse,沙田,鄉事會路138號新城市中央廣場5樓503號舖,27777078,951,西式
荳子 Beans The Courtyard,大埔,安邦路9號大埔超級城D區地下670A-671A號舖,53962747,952,西式
荳子 Beans,馬鞍山,西沙路608號馬鞍山廣場3樓337號舖,27777072,953,西式
Beans Brekkie Room,將軍澳,重華路8號東港城1樓105號舖,27777010,954,甜品
Space cafe & kitchen,牛頭角,定安街47號地舖,27528890,955,Cafe
Why 50,上環,禧利街27號富輝商業中心地下E舖,6532 4161,956,Cafe
十六座車仔麵,太子,花園街215號地舖,23416756,957,港式/ 茶餐廳
十六座車仔麵,旺角,通菜街103號地舖,23416756,958,港式/ 茶餐廳
川味巴,慈雲山,毓華里28號萬寶大廈地下8A號舖,94979966,959,中式
珍姐餐室,上環,東來里2號地舖,36190032,960,港式/ 茶餐廳
圓圓小姐 LadyBoBo,銅鑼灣,利園山道11號快樂大廈地下 (希慎停車場對面),6677 9896,961,飲品
Prime’s Kitchen,土瓜灣,譚公道10號地舖,26422133,962,西式
Origin Roastery,上環,皇后大道中197A號地舖,37098577,963,Cafe
梅光軒 杏花村店,杏花村,盛泰道100號杏花新城地下G39B號舖,34898078,964,日式
一喜日本料理,尖沙咀,寶勒巷10號7樓,27884779,965,日式
The Americano,荔枝角,長沙灣道883號億利工業中心1樓12室,37099626,966,Cafe
Texas Burger,旺角,亞皆老街8號朗豪坊12樓1A號舖,34885005,967,快餐
阿土伯鹽水雞,觀塘,成業街7號東廣場地下23號舖,55457794,968,台式
龍鳳號,觀塘,駿業街56號中海日升中心2樓2B號舖,23500608,969,台式
阿土伯鹽水雞,側魚涌,海灣街2號濱海大廈地下A3號舖,84810854,970,台式
阿土伯鹽水雞,九龍灣,常悅道9號企業廣場一期1樓7A號舖,67756253,971,台式
JK Brother’s,尖沙咀,彌敦道180號寶華商業大廈3樓,55988697,972,火鍋
泰國佬餐廳,大埔,廣福道127號地舖,34822993,973,泰式
泰國佬海南雞飯專門店,大埔,大埔墟大明里22A地舖,2348 4088,974,泰式
榮少喇沙,何文田,佛光街80號何文田廣場地下街市S32號舖,34285235,975,星馬菜
Cafe Mania,火炭,坳背灣街26-28號富騰工業中心地下4E前舖,26346098,976,Cafe
元朗燒賣皇后妙舒,元朗,阜財街14號宏豐大廈地下11B及11C號舖,34619725,977,小食
元朗燒賣皇后妙舒,荃灣,荃興徑10-18號富榮大廈地下4號舖,,978,小食
元朗燒賣皇后妙舒,元朗,元龍街9號形點I期2樓2042號舖Foodeli,,979,小食
賞茶,荃灣,大壩街4-30號荃灣廣場1樓131號舖,31021933,980,飲品
JOMO Coffee & Cakes,西環,西營盤水街4號地下D號舖,27620258,981,Cafe
六兩三.台灣食堂,觀塘,巧明街107號國基集團中心4樓2號舖,36203696,982,台式
南島書蟲 Bookworm Cafe,南丫島,榕樹灣大街79號,29824838,983,Cafe
OneThird,元朗,鳳攸南街9號好順利大廈2座地下63號舖,95467921,984,Cafe
珍煮丹,荃灣,荃興徑10-18號富榮大廈地下3號舖,28952922,985,飲品
JOMO Kitchen & Health Hub,將軍澳,唐俊街23號澳南海岸MONTEREY PLACE地下G01號舖,23313003,986,西式
新巴黎越南餐廳,銅鑼灣,記利佐治街1號金百利廣場5樓,23021598,987,越南菜
鮮果緣,上水,龍琛路2號地下E舖,95854891,988,飲品
ND42 Bar & Lounge,尖沙咀,漆咸圍1-3號多福大廈地下A號舖,24628338,989,酒吧
Mansarover Indian Restaurant,東涌,東涌路嶺皮村21號地下,21091927,990,印度菜
鐵板神燒,元朗,俊賢坊2號恆運樓地下F號舖,N/A,991,日式
好運燒臘飯店,筲箕灣,金華街21號,28662618,992,港式/ 茶餐廳
15squarestreet,上環,四方街15號地下,2362 1086,993,Cafe
小黑糖,尖沙咀,加拿芬道45-47號宏生大廈地下D1號舖,29838896,994,飲品
Dreamer Cafe,西環,保德街6-20號保基大廈地下5號舖,,995,Cafe
榕記潮麵,觀塘,巧明街117號港貿中心2樓201號舖,68885831,996,港式/ 茶餐廳
榕易燒泰式串燒專門店,九龍城,打鼓嶺道80號地舖,97491009,997,串燒
不串不散,銅鑼灣,駱克道491-499號京都廣場9樓,67608656,998,串燒
九份茶舍,尖沙咀,山林道10號地下A2號舖,N/A,999,飲品
Amitie Kitchen,尖沙咀,厚福街8號H8 9樓,31049234,1000,西式
珍寶海南雞專門店,北角,七姊妹道18號寶城閣地下,25628080,1001,星馬菜
一日之間,荃灣,白田壩街45號南豐紗廠1樓103號舖,35720173,1002,Cafe
陪著你走甜品Stand By You Desserts,天后,興發街62-64號美城花園大廈地下KL3號舖,57211250,1003,甜品
文記車仔麵,深水埗,福榮街121號地下,90595104,1004,港式/ 茶餐廳
文記車仔麵,深水埗,福榮街109號地舖,N/A,1005,港式/ 茶餐廳
文記車仔麵,深水埗,福榮街123號地下C舖,N/A,1006,港式/ 茶餐廳
爆辣冷麵,元朗,又新街37-51號又一新城1樓F066號舖,26989997,1007,小食
何蘭正,中環,蘇豪卑利街65-65A號地舖,23422224,1008,酒吧
富東閣海鮮酒家,沙田,瀝源街6號瀝源廣場1樓5號舖,26998333,1009,中式
巴打,元朗,教育路81-85C號元達樓地下6號舖,94414544,1010,港式/ 茶餐廳
After 5 Wine Bar,太和,美新里5號美菱居地下A舖,26633551,1011,酒吧
1963 木十豆寸,灣仔,灣仔道110號中匯大樓2樓,31050160,1012,台式
香港仔一品魚蛋王 新蒲崗店,新蒲崗,大有街3號萬迪廣場1樓B舖,2886 9955,1013,港式/ 茶餐廳
C3,元朗,鳳翔路1A-5L號偉發大廈地下13號舖,26666608,1014,西式
一芳台灣水果茶,銅鑼灣,記利佐治街11-19號Fashion Walk 1樓17號舖,21113936,1015,飲品
一芳台灣水果茶,尖沙咀,加連威老道100號港晶中心地下58號鋪,23061110,1016,飲品
一芳台灣水果茶,沙田,沙田正街18號新城市廣場1樓158號舖,26451800,1017,飲品
一芳台灣水果茶,中環,德輔道中173號Nan Fung Place地下G3號舖,26346877,1018,飲品
一芳台灣水果茶,荃灣,楊屋道1號荃新天地一期UG52A號舖,21102088,1019,飲品
一芳台灣水果茶,黃大仙,龍翔道136號黃大仙中心北館地下G05A及G05B號舖,23489668,1020,飲品
一芳台灣水果茶,將軍澳,重華路8號東港城2樓259C店舖,36166017,1021,飲品
一芳台灣水果茶,元朗,教育路1號元朗千色匯地下32號舖,21112019,1022,飲品
一芳台灣水果茶,大埔,安邦路9號大埔超級城B區2樓265號舖,26439690,1023,飲品
一芳台灣水果茶,側魚涌,海光街13-15號地下23B號舖,34228909,1024,飲品
一芳台灣水果茶,觀塘,觀塘道418號創紀之城五期apm4樓L4-26號舖,28746661,1025,飲品
一芳台灣水果茶,青衣,青敬路33號青衣城一期1地下G10號舖,26121005,1026,飲品
一芳台灣水果茶,葵芳,興芳路223號新都會廣場2樓266號舖,36908878,1027,飲品
一芳台灣水果茶,屯門,屯隆街3號屯門市廣場一期3樓3219-3221號舖,N/A,1028,飲品
一芳台灣水果茶,灣仔,港灣道28號Brim 28灣景中心1樓7號舖,31889975,1029,飲品
一芳台灣水果茶,太古,太古城道18號太古城中心2樓202號舖,61147107,1030,飲品
一芳台灣水果茶,樂富,聯合道198號樂富廣場3樓3127號舖,23383922,1031,飲品
一芳台灣水果茶,馬鞍山,西沙路608號馬鞍山廣場2樓216號舖,22760360,1032,飲品
一芳台灣水果茶,紅磡,黃埔天地聚寶坊(第11期)地庫B11號舖,N/A,1033,飲品
一芳台灣水果茶,觀塘,偉業街180號Two Habour Square地下3號舖,22858200,1034,飲品
一芳台灣水果茶,葵涌,葵昌路72-76號活@KCC 3樓311號舖,23630332,1035,飲品
一芳台灣水果茶,深水埗,深旺道28號V Walk 2樓108號舖,57265098,1036,飲品
一芳台灣水果茶,尖沙咀,彌敦道132號美麗華廣場一期1樓109A號舖,,1037,飲品
熊拉麵,上環,蘇杭街84號,55026229,1038,日式
熊拉麵,佐敦,白加士街8號地舖,25672777,1039,日式
琦興餐廳,深水埗,通州街288-290號地舖,23688896,1040,港式/ 茶餐廳
Elmo Bistro & Bar,灣仔,石水渠街64號地下1號舖,35656732,1041,酒吧
FooDo,旺角,通菜街1A-1L號威達商業大廈地下C號舖,90166327,1042,西式
如意冰室私房菜,灣仔,軒尼詩道38-46號地舖,29838333,1043,港式/ 茶餐廳
Chip In Fish & Chips,灣仔,皇后大道東156-164號安興大廈地下8B舖,65944909,1044,西式
Chip In Fish & Chips,西貢,敬民街9號高勝樓地下11號舖,9761 5091,1045,西式
巴打小食,元朗,民合徑8號幸福樓二期地下6號鋪,93874380,1046,火鍋
靚煲皇,旺角,塘尾道18號嘉禮大廈地舖,23990812,1047,火鍋
手卷駅,沙田,德厚街3號禾輋邨厚和樓地下SU22號舖,98684872,1048,日式
台灣ET鹽水雞 尖東店,尖沙咀,科學館道14號新文華中心地下58A舖,28918183,1049,港式/ 茶餐廳
台站,荔枝角,長沙灣道833號億利工業中心地下6A1號舖,66135934,1050,台式
孖啡,旺角,彌敦道577號高氏大樓4樓,97682318,1051,Cafe
聚 Gathering,西環,薄扶林道29C-29D號廣德樓地下A3舖,53221031,1052,港式/ 茶餐廳
Golem Craft Beer,沙田,石門京瑞廣場二期地下G07號舖,23509116,1053,酒吧
澳洲牛奶公司,佐敦,白加士街47-49號地下,27301356,1054,港式/ 茶餐廳
Green Common Deli,金鐘,金鐘道88號太古廣場二期LG1樓 Great Food Hall內,N/A,1055,素食
Future Bar by Green Common,尖沙咀,梳士巴利道18號Victoria Dockside K11 Musea B2樓B201-14號舖,21510871,1056,素食
Kind Kitchen by Green Common,上環,德輔道中173號Nan Fung Place 1樓1號舖,2110 0055,1057,素食
Green Common,將軍澳,唐德街9號將軍澳中心地下G05號舖,21100158,1058,素食
Green Common,屯門,屯門鄉事會路88號天生樓地下7-11號鋪,23880131,1059,素食
農家意粉,深水埗,九江街137號,96326966,1060,西式
Green Common,灣仔,皇后大道東202號QRE Plaza 2樓1-2號舖,35861968,1061,素食
Green Common,中環,遮打道16-20號歷山大廈地庫1樓B2號舖,35824463,1062,素食
Green Common,尖沙咀,廣東道3-27號海港城海運大廈地下OT G61號舖,31021220,1063,素食
Green Common,旺角,奶路臣街17號The Forest 1樓110號舖,21100194,1064,素食
& Square Coffee Bar,九龍灣,常悦道8號零碳天地地舖,N/A,1065,酒吧
百里居,中環,九如坊2號圓玄學院大廈地舖,51890862,1066,西式
泰基隆,深水埗,基隆街241號地舖,21101941,1067,泰式
茶匠,荃灣,大河道12號地舖,96596662,1068,台式
茶色生香,筲箕灣,愛禮街2號愛蝶灣商場地下57A號舖,N/A,1069,飲品
茶色生香,天水圍,天秀路8號天一商城1樓1105號舖,N/A,1070,飲品
鮨政,香港仔,香港仔大道142號地下,25010618,1071,日式
鮨政,上環,蘇杭街105號地下,28869009,1072,日式
闔府統請,粉嶺,一嗚路23號牽晴間購物商場G3號地舖,22561335,1073,港式/ 茶餐廳
July Coffee & Co.,深井,深井東村92號地舖,N/A,1074,Cafe
獨•火鍋撚,旺角,白布街2-24號藝興大廈地下14號舖,23367370,1075,火鍋
+-x茶,上環,永吉街20號地舖,31637772,1076,飲品
神石焼きビーフステーキ水產專門店,荃灣,大河道98號如心廣場商場二期2樓206號舖,5726 6543,1077,日式
木衛二鑄茶所,荃灣,白田壩街45號南豐紗廠1樓118號舖,28058108,1078,飲品
變身喫茶店,旺角,登打士街46號恆隆大廈11樓,56002425,1079,Cafe
Holly Brown,中環,士丹利街22號地下,2869 9008,1080,Cafe
Holly Brown Coffee Roasters,荔枝角,長順街15號D2 Place二期地下1號舖,23712826,1081,Cafe
Favilla X Bless Cafe,側魚涌,海光街7-9號龍景大廈地下5A舖,90143749,1082,Cafe
The Artlab by Favilla,觀塘,開源道55號開聯工業中心B座6樓602A室,5287 5102,1083,Cafe
hōmu by favilla,荃灣,青山公路荃灣段398號愉景新城2樓2013號舖,91339428,1084,Cafe
牛一香港仔魚蛋粉專門店,大埔,運頭街75-87號永和樓地下,21745088,1085,港式/ 茶餐廳
小茶角,屯門,湖翠路138號啟豐商場地下1A4號舖,57260927,1086,飲品
和之幸,牛頭角,觀塘觀塘道326號地下B舖,54403806,1087,日式
Infinity Workshop Cafe,旺角,登打士街43H號登打士廣場5樓,39569117,1088,Cafe
喜喜麵館,紅磡,崇潔街26號地舖,93633179,1089,港式/ 茶餐廳
手工訂製素食專門店,online shop,https://www.facebook.com/hkveganshop/,68083768,1090,素食
光榮冰室,九龍灣,工業中心地下4號,N/A,1091,港式/ 茶餐廳
漁場台風,旺角,快富街39號建煌華廈地舖,24874488,1092,日式
為食喵,將軍澳,寶琳北路1號康盛花園商場1樓110號舖,65247734,1093,小食
炻板燒SEK BEEN SIU,屯門,屯門鄉事會路112-140號雅都花園商場地下G10A號舖,28331006/56815360,1094,日式
黃大仙雞翼尖,慈雲山,毓華街74-80號地下,69241700,1095,小食
My Boat Restaurant,觀塘,駿業街64號南益商業中心6樓C室,6623 9689,1096,西式
濃姐石磨腸粉,佐敦,上海街62號AVA 62地下5號舖,N/A,1097,小食
Siam 28,銅鑼灣,軒尼詩道525號澳門逸園中心28樓,34210472,1098,泰式
享樂烘焙,新蒲崗,大有街3號萬迪廣埸地下E舖,35202122,1099,餅店
林記車仔麵,西灣河,筲箕灣道57-87號太安樓地下A12舖,25358829,1100,港式/ 茶餐廳
珍苑麵家,上水,馬會道148號B舖,26727832,1101,港式/ 茶餐廳
任點美食,灣仔,皇后大道東94號地下,57036428,1102,港式/ 茶餐廳
Miam Bakery,西環,西營盤第三街73號興華樓地舖,55925507,1103,Cafe
甜Mi Mi,長洲,新興海傍街57號地舖,29822902,1104,甜品
金銘潮州粥粉麵,東涌,逸東街8號逸東商場地下,2986 8080,1105,港式/ 茶餐廳
飛陽砂鍋粥潮州打冷小廚,元朗,鳳攸南街3號好順景大廈地下8號舖,29440598,1106,中式
人人和平小飯店,北角,堡壘街6-8號A地舖,25708616,1107,中式
臺味冰點餐廳,天水圍,天湖路1號嘉湖新北江商場1樓C23-24號舖,24458577,1108,港式/ 茶餐廳
新記冰室,荃灣,海壩街83-93號荃好景大廈地下D舖,26680810,1109,港式/ 茶餐廳
雅 • 悠蔬食,尖沙咀,金馬倫道48號中國保險大廈3樓B號舖,37065827,1110,素食
天 · 悠蔬食,荃灣,楊屋道1號荃新天地2期地下G08-11號舖,26361808,1111,素食
